	exp_with_feature_sel_1	exp_with_feature_sel_2	exp_with_feature_sel_3	exp_with_feature_sel_4	exp_with_feature_sel_5	exp_with_feature_sel_6	exp_with_feature_sel_7	exp_with_feature_sel_8	exp_with_feature_sel_9	exp_with_feature_sel_10	exp_with_feature_sel_11	exp_with_feature_sel_12	exp_with_feature_sel_13	exp_with_feature_sel_14	exp_with_feature_sel_15	exp_with_feature_sel_16	exp_with_feature_sel_17	exp_with_feature_sel_18	exp_with_feature_sel_19	exp_with_feature_sel_20
bzu_____________A	0.9430883809413442	0.9073550412826132	0.8972764089624768	0.934581136909956	0.9099102431774153	0.898637381085502	0.8844787426360952	0.8852835647748643	0.8895775900011607	0.9042823086529661	0.9159094672267158	0.9216232896904035	0.9075545059333565	0.8682613107222225	0.8864403013793003	0.8899075706872643	0.8972113842998187	0.9283582240418352	0.9209863629698043	0.9020519973546013
bzt_____________A	0.9490562931029258	0.9186535967026802	0.9359198232000085	0.9578225118282069	0.9186784196954548	0.9299263962629366	0.9238505132133951	0.9301379170957699	0.9297760720785258	0.9388027928994138	0.9262724023504677	0.9504747793760884	0.9173680921431685	0.8829668734118735	0.8996339528754261	0.9359826874581918	0.9320197339776409	0.9347487697556333	0.9274948166244606	0.9392609365131909
bzs_____________A	0.9430883809413442	0.9073550412826132	0.8216946997492252	0.8915362178950654	0.9099102431774153	0.8494065866373526	0.8175926293635651	0.8015348401812932	0.8221316494302332	0.8486874894999812	0.9159094672267158	0.8682851518648981	0.9075545059333565	0.8682613107222225	0.8864403013793003	0.7968293703207686	0.8342279218060716	0.9283582240418352	0.9209863629698043	0.833357286133182
bzr_____________A	0.9514669976935246	0.9375590790470314	0.946193993167443	0.9584100401952182	0.9214529056655729	0.9424877761353306	0.9376754251201058	0.9440868246213284	0.9450556598901456	0.9531622683292417	0.9343627084385092	0.9597569464958398	0.9208179213599825	0.9081411950668842	0.921991755043929	0.948578793764959	0.9329542890550964	0.9355972645284497	0.926019629587303	0.951225718667791
bzq_____________A	0.8740106996090297	0.9073550412826132	0.8835512489812728	0.925979578348298	0.908990022730136	0.88919888349717	0.8718738702686196	0.8699867123169076	0.8769739035813912	0.8938716856570875	0.9151643017777393	0.9119080593663986	0.9065450272323279	0.8682613107222225	0.8864403013793003	0.8733079228006627	0.8844820042958441	0.9276100420892058	0.9200745397487097	0.889511345031375
bzp_____________A	0.9430883809413442	0.9073550412826132	0.8845053646739233	0.9272773908900089	0.9099102431774153	0.8898456672659428	0.8727418447948618	0.8710489541295258	0.8778436286023379	0.8945894023163194	0.9159094672267158	0.9125823293495359	0.9075545059333565	0.8682613107222225	0.8864403013793003	0.8744678962645052	0.8862854633782729	0.9283582240418352	0.9209863629698043	0.8903817438580761
bzz_____________A	0.9430883809413442	0.9073550412826132	0.8686788560868698	0.9182633687198688	0.9099102431774153	0.8792744097197296	0.8584863591735983	0.8534521938829235	0.8635274746519569	0.8827845530918097	0.9159094672267158	0.9014120429354773	0.9075545059333565	0.8682613107222225	0.8864403013793003	0.8551269829108324	0.8729386592217939	0.9283582240418352	0.9209863629698043	0.8759661047885695
bzy_____________A	0.9430883809413442	0.9073550412826132	0.8530459881943739	0.909377562181714	0.9099102431774153	0.8691190865840543	0.8446698228834314	0.8361221479844159	0.8495918056501306	0.8713055017427572	0.9159094672267158	0.8903952053203169	0.9075545059333565	0.8682613107222225	0.8864403013793003	0.8358472617965903	0.8599274348375754	0.9283582240418352	0.9209863629698043	0.8617649874535749
bzx_____________A	0.9028130437806816	0.9073550412826132	0.8600314501097307	0.8548961314811085	0.8486452943033295	0.8736254930634697	0.8508140942532134	0.8438594234425727	0.8557959702479687	0.8764151229301474	0.867669621128299	0.8953171402630069	0.8393679090359992	0.8682613107222225	0.8864403013793003	0.844480818730824	0.7940961170902447	0.8778377304416611	0.8580709113901073	0.8681067446570765
bzg_____________A	0.9592587467832318	0.9375590790470314	0.9476919663904865	0.9660152167553602	0.933918180335021	0.9436201630024674	0.9391186161695354	0.9456594542955222	0.9463854391439851	0.9542357813562328	0.9435517248785854	0.960786393568708	0.9341999494079845	0.9081411950668842	0.921991755043929	0.9501990086873441	0.943814741875906	0.9459673762518621	0.9390513188545061	0.9525298871526514
bzf_____________A	0.8881018821162647	0.8946671170745849	0.8459220760706894	0.8343262957892532	0.8279342031527114	0.859838915928592	0.8343625406729885	0.8246864222490642	0.8365542653707401	0.8583330157434048	0.845849030767884	0.8828538953755544	0.8155751283665591	0.8520176349671078	0.8717595049010683	0.8254017221704457	0.7699948270583679	0.86185317960117	0.8403254405582359	0.8518824670545468
bze_____________A	0.9364681454969171	0.8946671170745849	0.8276997813989102	0.8931499834844331	0.9002992728888057	0.8480645662849315	0.8183245894978781	0.804267474973097	0.8200626020831177	0.8445675742651705	0.9042405321796221	0.8697628469457985	0.89670666298143	0.8520176349671078	0.8717595049010683	0.8025538515068888	0.8379281447694472	0.9213944354082085	0.9139478803150471	0.8350578673533077
bzd_____________A	0.862165239115143	0.8946671170745849	0.8569839967833773	0.810450299288475	0.7906656269654879	0.8671312570566194	0.8442408177377101	0.8371299105883782	0.7231991515660994	0.8667881386730201	0.8166211387644011	0.8907984957934965	0.7733327843285704	0.8520176349671078	0.8717595049010683	0.8392065087162495	0.7450221819269705	0.8303626346951215	0.8006858660029237	0.8621178103235061
bzc_____________A	0.9461502529073762	0.9131704765083379	0.8273726251191054	0.8956698883920401	0.9143960293782528	0.8554034950635815	0.8246128509280759	0.8096993107682451	0.8306225021443059	0.8568225993188484	0.9212466764089944	0.8736593317094474	0.9125857431428955	0.875800754401288	0.8932164020535208	0.8048055339948796	0.839442185865015	0.9316226424667554	0.9243047877102084	0.8403420403551027
