	exp_with_feature_sel_1	exp_with_feature_sel_2	exp_with_feature_sel_3	exp_with_feature_sel_4	exp_with_feature_sel_5	exp_with_feature_sel_6	exp_with_feature_sel_7	exp_with_feature_sel_8	exp_with_feature_sel_9	exp_with_feature_sel_10	exp_with_feature_sel_11	exp_with_feature_sel_12	exp_with_feature_sel_13	exp_with_feature_sel_14	exp_with_feature_sel_15	exp_with_feature_sel_16	exp_with_feature_sel_17	exp_with_feature_sel_18	exp_with_feature_sel_19	exp_with_feature_sel_20
stn_____________A	0.024069994790689667	0.031462955886794194	0.019449590714078518	0.021902646462672842	0.03180601913584277	0.01913374601032096	0.01910803034073819	0.025772043257393545	0.052691788517592784	0.02488280276837942	0.03510827345294202	0.04046647827150599	0.020489517995353018	0.032827710145955945	0.030141959127653554	0.017007328485667116	0.018031421321552582	0.044561327931289134	0.015570991142710624	0.0390776721858807
stk_____________A	0.022786479065712253	0.023911660900641996	0.012628369518312014	0.016240984890501763	0.029420653647873593	0.014752097502563302	0.01824652400742418	0.021215994095109603	0.02867373100656878	0.018112073900089374	0.02012087542872008	0.027932373794714048	0.015912772123428058	0.03132803662191886	0.022238019799724937	0.010128386622651317	0.017199566857136007	0.041414222275754524	0.014924017955463019	0.027767737401188042
ydk_____________A	0.021135072101099096	0.022107033682833132	0.011837461147953745	0.015072068167600216	0.026605289685508408	0.013658647474159047	0.01685260161557896	0.019709567210730923	0.02614424931208381	0.016509474072092984	0.01845418178541292	0.025519885599313827	0.014916560130877735	0.028693883736498615	0.020259053819722532	0.009659165812695773	0.015978977763057435	0.03687926870213876	0.01396660060943328	0.025565620446239855
woy_____________A	0.01410014464706294	0.014034111127202738	0.008025066594952784	0.00929812821627569	0.01422322986207282	0.008958467164537095	0.011059082183207093	0.013072247009919097	0.014992149094155839	0.01030358624474575	0.011573814528085815	0.01560224605098647	0.010147551596467347	0.01712074509489202	0.012433758186567896	0.007224916573351108	0.010871320249167002	0.019383938629948378	0.009841093629069342	0.01588611535982035
wow_____________A	0.023200906861638317	0.03090518826359819	0.01893140757956171	0.021421332941377148	0.03047820234468162	0.01843522883691405	0.018239938712365993	0.025154580736685125	0.050604425579560824	0.023626648329186112	0.03370230321064044	0.038501605101004546	0.02005451707530168	0.03120196911329794	0.02867481009358053	0.016745398309542834	0.017325352841898206	0.04184540672868163	0.01500863229706175	0.037704118384186684
stv_____________A	0.034757065360484014	0.061536333745129214	0.029834891236359476	0.031531855816931464	0.06901260529261145	0.03715794236865617	0.04253134099741373	0.045363901472545	0.05251052086221509	0.022618242190622573	0.05236557033640761	0.0787640769225752	0.04744943183583096	0.09772259472380228	0.05789007326010755	0.027753992606586127	0.04262983045968464	0.15174661024291278	0.04005533407097223	0.08268259342772541
abtwos1_________a	0.029185069067005853	0.025366747873622583	0.013227321670654752	0.017171436088760924	0.03163521489384393	0.0190079501973481	0.019047370159961458	0.022408537704326666	0.030671148950259405	0.018959100654998427	0.021147853096576946	0.02928960639504175	0.021172779736626204	0.03272366361523323	0.023280089288532875	0.0142460993076176	0.017971619568065124	0.0693378511909622	0.019381579782982338	0.02937161107389013
wor_____________A	0.01280693616929489	0.013676826780552934	0.009029076211973599	0.008674761016901804	0.014148413962977039	0.00998447627702603	0.012296167915142299	0.012313312584056794	0.012000314393871805	0.00974296507490691	0.01307991276179586	0.017757806609947538	0.011234134855919977	0.019745468060509374	0.014109000692242534	0.007825971286764042	0.011987152302502009	0.019316527249770905	0.009604068786155266	0.018028378775199555
wom_____________A	0.02218375926679665	0.023387295233008216	0.01238577990889159	0.01592881092448949	0.02858743635057539	0.014347258767037059	0.017574012535192148	0.020761681927579267	0.02793020463383599	0.017261157409320518	0.019367794875402418	0.026749033744936982	0.01572297403074619	0.030013024973625676	0.02119384034258952	0.01000295880901241	0.016666798144309502	0.03943044633425547	0.014505509090536998	0.02699997633951356
wol_____________A	0.016405046519114397	0.010905579796543169	0.012732423354261814	0.026818993402593316	0.017335414167271607	0.014383476623719069	0.01838808278365328	0.034412241367614074	0.01893842658869873	0.011836389357620566	0.0124210999463795	0.020227874419922003	0.01530064408739418	0.014814008572247576	0.02676893797448568	0.022200650829743485	0.021263422715940283	0.029736107479731908	0.01749154392850089	0.021201775832493313
