	exp_with_feature_sel_1	exp_with_feature_sel_2	exp_with_feature_sel_3	exp_with_feature_sel_4	exp_with_feature_sel_5	exp_with_feature_sel_6	exp_with_feature_sel_7	exp_with_feature_sel_8	exp_with_feature_sel_9	exp_with_feature_sel_10	exp_with_feature_sel_11	exp_with_feature_sel_12	exp_with_feature_sel_13	exp_with_feature_sel_14	exp_with_feature_sel_15	exp_with_feature_sel_16	exp_with_feature_sel_17	exp_with_feature_sel_18	exp_with_feature_sel_19	exp_with_feature_sel_20
aka_____________A	0.3414708657218725	0.4761791391893896	0.4296523653005971	0.6220950608120364	0.13379870145426634	0.3352709074226337	0.35615570836110666	0.22890349348632724	0.4272904626090676	0.6385367679118493	0.7627208928697379	0.1886462751711562	0.5727480074587992	0.08428936006185112	0.14001219195776807	0.1547009789052409	0.5185274851033209	0.34294415867354405	0.3457810200965413	0.18053941626887132
lah_____________A	0.032306437861421636	0.03665052257408728	0.04589030153936207	0.04890620324151666	0.015947612344323438	0.025884884186505842	0.02863585226509355	0.017537477759418746	0.01826692698661937	0.015733957823602443	0.05142409516005752	0.06414637874526204	0.027987947506124104	0.027560900068658446	0.040835648836898636	0.029441791825812313	0.021348216653773153	0.025213300088820313	0.022373365883065703	0.028114025839349032
lav_____________A	0.7057166007853901	0.26665779328755546	0.6680048240338217	0.1820432131125897	0.5862280250237779	0.6889313492981467	0.5137698330085873	0.5794199214093334	0.5930144314491912	0.6500976745666499	0.3987469466020419	0.6937823048331554	0.6520750574873737	0.9011456017947946	0.6882742710360022	0.23863280312196783	0.47840843337880445	0.6290214835293599	0.7733978043280623	0.722374917202762
hai_____________A	0.045163452151542084	0.03032496604803904	0.05184149779507647	0.06701062329895742	0.02017956082490146	0.02737477141296858	0.04018329514662398	0.024675593918571923	0.017422145438041492	0.016886549422116183	0.04299929330095611	0.06555101028745948	0.025336195053551534	0.038562034258909354	0.03799837699216888	0.03840069534723663	0.04415706155161906	0.038216236093446446	0.024872178499899755	0.03226571259382873
bnc_____________A	0.0324698075055218	0.040760657095493286	0.038507389283705354	0.04176969528910383	0.015378754913441718	0.03747969803353701	0.027340161687795992	0.01677463039761946	0.02053342885069364	0.014041007185344774	0.04028379841580256	0.05425247599980028	0.023368040895054662	0.02809062417778984	0.03336986251912879	0.031411910315075994	0.027967894747307733	0.025485766177206805	0.024220207297078106	0.02994528844248449
uzb_____________A	0.5997390241751985	0.13672900067595137	0.4204437757808649	0.224039172251983	0.1892290117834499	0.12363212046272136	0.1677901728060998	0.3823696104730535	0.32553610662148735	0.14784256886604633	0.2105401893071655	0.08601319223931309	0.16271928136608027	0.07702263959630118	0.39160808307342326	0.11397781965038697	0.3997860352872237	0.17495970490667728	0.060201147891619886	0.2540993325357158
nor_____________A	0.09631670377045487	0.08161988401276084	0.12550908843767977	0.16785984262644035	0.06506114549966216	0.21777755892446496	0.054170854492939007	0.043883382917831455	0.11889321552335527	0.029805093141379385	0.31394358168583425	0.23234537971037134	0.10964152910408927	0.07587318405220154	0.24275613432141505	0.08298407169494373	0.09140662950298302	0.07876223534116215	0.060554897486829545	0.05969929356197886
zpszap6_________a	0.07299540591461103	0.05755894211466341	0.07684878876542382	0.12641946369027204	0.03464332127492499	0.06186441229256469	0.049932268865846875	0.03826727071059027	0.04383992247452559	0.065331515434384	0.08913155477046696	0.1555318669065583	0.049639442976834515	0.1319652368966901	0.0757608802958571	0.0673406545175008	0.13112564115322636	0.14088852394370666	0.041565734197851825	0.0539044362796813
yid_____________A	0.12821700355595814	0.09117690094337252	0.44930691823522706	0.12523156521602385	0.18655831465798745	0.05366311194484327	0.05466507264043887	0.08257290863998944	0.02916525744212973	0.05513698481033157	0.06450373721794676	0.04558906038845195	0.1477957893708872	9.473794755711905e-19	0.2140269498561084	0.14528036408156791	0.11106527082471415	0.0500721172817023	0.10350024346947759	0.07114241141282929
jrb_____________A	0.05739786170128815	0.04523342013737574	0.06715294102561097	0.1167959803976815	0.027527762359805807	0.05063279369062108	0.04856465310081842	0.03665141436951749	0.034619104497711994	0.025736414480740367	0.06587787794367993	0.14644742896103807	0.03478351390280076	0.047103928354126606	0.07758099765200266	0.053664419438792674	0.05978971914225151	0.04771004711740781	0.034033299793575715	0.04093192277167106
pus_____________A	0.3411243526933554	0.26312958361046557	0.1914596560708674	0.1482674683614166	0.3917809340574574	0.24875722543511142	0.09165904127241088	0.3362188609283121	0.3003746464434988	0.06483420959539331	0.44666677466829474	0.2121027336069784	0.284924960841636	0.28360438787172826	0.49470393811731117	0.21018203609475228	0.34047959232417857	0.2394179796772845	0.232950242863622	0.21624843683108783
kau_____________A	0.08715997432373854	0.04960496677857509	0.04699394948631867	0.11187746921667512	0.02915209710967703	0.09290615038893427	0.04292945989934084	0.0454086630261341	0.0497750562900147	0.025847387703595893	0.09714161539635313	0.17630366979891177	0.04947688130886376	0.04195974996485903	0.055580338729835976	0.03503558332272784	0.08406676058367438	0.04944280316385185	0.020736738568168264	0.04670087751922898
hbs_____________A	0.0763156929100383	0.2730756174437449	0.25958510722166156	0.17090472073594695	0.12548166301624136	0.20864947150017288	0.07233389090192738	0.054255345542717104	0.16259241566092242	0.05894705941425578	0.4422633789800225	0.21091077135171746	0.20776207730904594	0.08942234126396843	0.11707444470032238	0.07734455939354325	0.14581580558163126	0.09267506788398329	0.09750324949134855	0.046493312604403834
syr_____________A	0.06540798367497624	0.053040572747746366	0.13109999213331802	0.11413712592603913	0.052826636477531524	0.04990603796111118	0.04794357507938747	0.036260129337701966	0.035371452166905494	0.030346472041240368	0.2084676410300518	0.13340483261529537	0.07879171239437545	0.053798873625893265	0.17827546098132188	0.05823359335818287	0.05782238591809155	0.05490783272648414	0.038242765769368095	0.049606000801148305
luy_____________A	0.03519505710914891	0.038886010710773876	0.03666810878044372	0.050476469032906236	0.01655818756203576	0.030452999826118564	0.03544925206172789	0.017864330024016647	0.019626823388575125	0.015896464834242764	0.05105996685592091	0.06769602465182133	0.0274366345194702	0.027873817941240674	0.03865432808593329	0.03122106941579267	0.02454027893197216	0.02711971126047134	0.020203084897715388	0.032017978962114016
nep_____________A	0.1539119393151335	0.09295288597925805	0.35990776400415336	0.053257813900978064	0.08965671759333015	0.1012569851382706	0.045436482399643256	0.11602488544742554	0.19497511197228512	0.12223306449941151	0.05258142362684797	0.050716311634118987	0.0870323363254703	0.09648460859834071	0.30674127260658063	0.07102214058976007	0.08910435988936559	0.07301519134783731	0.06146791585153749	0.062550143837025
doi_____________A	0.07027431460071074	0.04544212566779242	0.07121634672985515	0.11697741681997399	0.02756292456128627	0.06745137328570718	0.035762961166785324	0.034852328614003704	0.047853404704068715	0.024546816511757084	0.06115405869612425	0.15926334925851718	0.0509537777521364	0.046582424711596314	0.06152362196364739	0.05317504779882553	0.05109784669688487	0.04514105555174604	0.029727009947680804	0.055408558110200706
bal_____________A	0.07705987797833783	0.04598489316553193	0.0682480892532178	0.10288500922910034	0.026563395180613004	0.08242585288365109	0.034403652921946325	0.042266968558611936	0.04417866808522904	0.023818558280094274	0.08476358494748443	0.14664900570276293	0.04492216061401409	0.04409656047870973	0.05880503810153783	0.03324596632541635	0.070351049165079	0.04200958727716736	0.02857551449862987	0.05303647977266853
din_____________A	0.07882293868310851	0.10379843610396132	0.08045612496223796	0.1382992600813234	0.03063852124162924	0.10389338740727652	0.051150001350921875	0.04013981462126003	0.05421728007627228	0.02843220474307964	0.09980141275322918	0.17644385086096934	0.05420030053591707	0.06354340278173386	0.08305357181754945	0.09781109687091553	0.08069303819020497	0.06560500402319124	0.07732435906026701	0.05601276960466207
aym_____________A	0.08029533339493095	0.062179221462451105	0.04758300816548541	0.10823306924987051	0.03375574012887484	0.13179975211230074	0.04788329861374341	0.04539222067753756	0.08308729399213306	0.06506589272975853	0.10904462588252382	0.14879288857779618	0.04758501498015885	0.029385742824715493	0.062273950007756096	0.03676721248965144	0.14623392830624313	0.13411471583227225	0.02943330005020308	0.04437145391471152
man_____________A	0.037959156705042456	0.039388828474904644	0.04968323624400459	0.055167071718414014	0.017369221095110934	0.031831445703676714	0.029987782205906314	0.01840050801068469	0.019263636806804683	0.01669574124415989	0.05565036494861671	0.07560237608971124	0.028684254031844603	0.03231729690543304	0.042384636269125246	0.03222429424604765	0.02443310024796244	0.02885634326195372	0.02421350011433348	0.0325872912243821
orm_____________A	0.05793995262237132	0.042267230926956494	0.07387739133707848	0.12688462850676777	0.0921827184834649	0.1424208571417878	0.05445666414000859	0.0473020366826173	0.11790888647660361	0.1341884743287212	0.3970783240255217	0.20074051525380496	0.12687524916694937	5.200069825447911e-16	0.06886183128708316	0.037022586077356257	0.17846940437895437	0.06724157019583075	0.060700841646396074	0.032084524873439664
ori_____________A	0.08236480767610244	0.1137330391746996	0.10935442299652098	0.03014145855810364	0.09591930683143657	0.06865598351349696	0.03725770400005134	0.09199197237146095	0.14398417463055302	0.057033079006644845	0.059823625899680245	0.03262831194596639	0.02901469167166556	0.16248356829390587	0.2223571063267012	0.050553018260864106	0.06775948782549694	0.05208299002497333	0.08221387518341965	0.09007665107633447
