	exp_with_feature_sel_1	exp_with_feature_sel_2	exp_with_feature_sel_3	exp_with_feature_sel_4	exp_with_feature_sel_5	exp_with_feature_sel_6	exp_with_feature_sel_7	exp_with_feature_sel_8	exp_with_feature_sel_9	exp_with_feature_sel_10	exp_with_feature_sel_11	exp_with_feature_sel_12	exp_with_feature_sel_13	exp_with_feature_sel_14	exp_with_feature_sel_15	exp_with_feature_sel_16	exp_with_feature_sel_17	exp_with_feature_sel_18	exp_with_feature_sel_19	exp_with_feature_sel_20
avk_____________A	0.3849269854600554	0.47338723538991856	0.31676927577975605	0.30715688240399563	0.23252551226488077	0.4820563887181178	0.2488849055084103	0.3608988273858079	0.3584285595849136	0.3257935980404944	0.35087341056476395	0.43417385876814907	0.4536534554396891	0.4175742411624376	0.3632215575520559	0.3374478646091388	0.283863945652634	0.33796633317056396	0.32727224844625263	0.5291734748890021
avd_____________A	0.3849269854600554	0.47338723538991856	0.31676927577975605	0.30715688240399563	0.23252551226488077	0.4820563887181178	0.2488849055084103	0.3608988273858079	0.3584285595849136	0.3257935980404944	0.35087341056476395	0.43417385876814907	0.4536534554396891	0.4175742411624376	0.3632215575520559	0.3374478646091388	0.283863945652634	0.33796633317056396	0.32727224844625263	0.5291734748890021
ave_____________A	0.8139519591815362	0.8011539460224791	0.6934424921306405	0.7100906015862495	0.7877766901369706	0.843229906134007	0.6432656756381765	0.7545350392193243	0.8400271377701097	0.7135027240254993	0.6719117993851524	0.6965796611270977	0.8137177676348205	0.7466653103526584	0.6767961286231866	0.7213647134786951	0.5926611966894768	0.6390025590834133	0.6304547529631389	0.8643716911730015
ava_____________A	0.19926406882763303	0.32362611661244317	0.14711872190725386	0.18129454224747157	0.14590056559235054	0.24331710149092162	0.0550906945971974	0.14864385650721465	0.2407123846529253	0.18161965876956418	0.17357123867328414	0.2079442664716521	0.32439808999295683	0.043419913159988686	0.13555567067793517	0.07248515616396049	0.16943253540542466	0.11352589405086881	0.16907381533019877	0.10751155446399822
avb_____________A	0.5031678330235819	0.32311488743297107	0.4986852628441531	0.3980821120456424	0.37430537228148125	0.2994787829443129	0.33538980463992124	0.37474979616527054	0.40464383423110517	0.3280521122551216	0.265478217530975	0.2834323463611173	0.4628783291692008	0.43285490352512684	0.2491351225745464	0.3934270106261961	0.23682056094088688	0.22777633890695165	0.2327620090032632	0.5045246536461317
fkk_____________A	0.21214452028589045	0.28180664860661425	0.21180199784316314	0.1683066360438741	0.13996097811543617	0.2546996188447235	0.15836914241899794	0.19659436151316184	0.17245324710993906	0.19232641189414357	0.24295429252007816	0.24384675301447373	0.27401148221334676	0.23863346389605597	0.21934472529665924	0.1957761361263004	0.16832346545698573	0.1996086478749945	0.20683196675137924	0.2751768841694895
tjg_____________A	0.41021721295175334	0.2516270688755643	0.4361192415217226	0.3177236908961673	0.31008793801209367	0.22743277593412403	0.2837047306479379	0.30095384011317167	0.2640344568306279	0.26447417682254765	0.22808528283950977	0.21600058516611376	0.38782279400922703	0.34075125234886844	0.19848778442935353	0.3208661658901863	0.15446772626338495	0.1799858652061954	0.18674196345637628	0.3973154338521906
tji_____________A	0.6596730813230794	0.39104315735816425	0.7651754927485926	0.7240231800277313	0.7709520582995445	0.2569878612830072	0.7967893356652519	0.7112249036281011	0.18135225431696309	0.7029766786060948	0.498441209351719	0.29803465842366184	0.543025182217371	0.5422853037024793	0.43292839419510387	0.6058265344377644	0.6428911509176065	0.4993396510961954	0.5232186380109968	0.24406229534352736
fkv_____________A	0.5858883534491629	0.6988360830097182	0.5566491347104369	0.6869499044722341	0.7616797039268757	0.6026976232634536	0.772189156272818	0.7403703370570061	0.28699541328907197	0.7529125258447361	0.700520961962559	0.4972000741175267	0.5316124866261166	0.5594423454644776	0.6734460688995454	0.585493279019997	0.8192047286780991	0.7263130355706959	0.7694394805819057	0.2645110902621886
tjl_____________A	0.1752408036354327	0.24034754455944402	0.18958640280996655	0.14033117508583276	0.12043994180567497	0.21543865639748822	0.14111192302831296	0.16702291535000882	0.1414018764886718	0.16477145255199932	0.2216392369050224	0.20545786250765197	0.23911487107414908	0.19660789583572916	0.19034138591580396	0.16703209649715436	0.14844144183812194	0.1724115978166012	0.17971384441179034	0.2256924757035094
